mapa\referencja,1,2,3,4,5,6,7
1,151,1,3,0,1,0,0
2,0,28,0,0,7,0,0
3,38,1,70,0,1,0,0
4,0,1,0,64,0,0,1
5,70,60,22,4,74,15,0
6,0,0,0,0,0,74,0
7,65,4,1,11,0,0,80
