mapa\referencja,1,2,3,4,5,6,7
1,312,80,68,79,35,73,81
2,0,11,0,0,23,2,0
3,3,2,27,0,10,12,0
4,0,0,0,0,0,0,0
5,9,2,1,0,15,0,0
6,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0
