mapa\referencja,1,2,3,4,5,6,7
1,322,26,16,4,5,0,4
2,1,57,2,0,55,9,0
3,0,0,38,0,1,0,0
4,1,6,1,67,0,1,21
5,0,4,38,0,16,0,0
6,0,2,1,0,6,79,0
7,0,0,0,8,0,0,56
