mapa\referencja,1,2,3,4,5,6,7
1,21,13,0,0,28,6,0
2,183,54,8,0,19,0,0
3,3,0,67,0,3,0,0
4,0,1,0,75,0,0,19
5,7,16,20,0,33,1,0
6,0,1,0,0,0,81,0
7,110,10,1,4,0,1,62
