mapa\referencja,1,2,3,4,5,6,7
1,23,13,0,0,27,6,0
2,170,51,3,0,21,0,0
3,3,0,65,0,3,0,0
4,0,1,0,75,0,0,19
5,61,19,27,0,31,0,0
6,0,1,0,0,0,82,0
7,67,10,1,4,1,1,62
