mapa\referencja,1,2,3,4,5,6,7
1,281,2,12,0,7,0,0
2,0,70,3,0,34,0,0
3,1,0,66,0,1,0,0
4,4,16,1,66,0,1,11
5,0,5,14,0,41,3,0
6,0,0,0,0,0,85,0
7,38,2,0,13,0,0,70
