mapa\referencja,1,2,3,4,5,6,7
1,65,0,0,0,0,0,0
2,2,48,0,5,3,0,3
3,80,2,88,0,3,11,0
4,0,1,0,65,0,0,3
5,110,43,7,0,77,10,0
6,0,0,0,0,0,68,0
7,67,1,1,9,0,0,75
