mapa\referencja,1,2,3,4,5,6,7
1,277,17,6,1,6,0,0
2,2,58,2,0,39,4,0
3,0,0,65,0,1,0,0
4,7,7,1,73,0,0,10
5,0,10,16,0,35,2,0
6,0,1,1,0,2,82,0
7,38,2,5,5,0,1,71
