mapa\referencja,1,2,3,4,5,6,7
1,263,3,16,0,32,1,0
2,2,62,4,0,21,0,0
3,0,0,65,0,2,0,0
4,1,6,0,71,0,1,17
5,5,15,8,0,28,0,0
6,0,1,0,0,0,87,0
7,53,8,3,8,0,0,64
