mapa\referencja,1,2,3,4,5,6,7
1,41,0,0,0,0,0,0
2,1,65,0,9,5,1,1
3,97,1,90,0,10,15,0
4,0,1,0,65,0,0,3
5,67,28,4,0,68,7,0
6,0,0,0,0,0,66,0
7,118,0,2,5,0,0,77
