mapa\referencja,1,2,3,4,5,6,7
1,306,2,14,0,5,0,0
2,0,76,3,0,53,3,0
3,0,0,67,0,0,0,0
4,17,15,0,69,0,1,32
5,0,2,12,0,23,0,0
6,0,0,0,0,2,85,0
7,1,0,0,10,0,0,49
