mapa\referencja,1,2,3,4,5,6,7
1,306,2,14,0,5,0,0
2,0,78,4,0,57,3,0
3,0,0,64,0,0,0,0
4,17,15,0,69,0,1,36
5,0,0,14,0,19,0,0
6,0,0,0,0,2,85,0
7,1,0,0,10,0,0,45
