mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,292,76,33,0,32,0,0
3,0,0,27,0,4,0,0
4,10,3,1,72,1,2,26
5,7,15,32,0,45,4,0
6,0,1,1,0,0,83,0
7,14,0,2,7,1,0,55
