mapa\referencja,1,2,3,4,5,6,7
1,259,2,12,0,15,0,0
2,2,72,3,0,35,1,0
3,0,0,38,0,1,0,0
4,1,6,0,71,0,1,16
5,3,6,40,0,30,0,0
6,0,1,0,0,2,87,0
7,59,8,3,8,0,0,65
