mapa\referencja,1,2,3,4,5,6,7
1,265,3,16,0,18,2,0
2,0,74,1,0,28,0,0
3,0,0,62,0,0,0,0
4,2,4,0,77,0,0,11
5,0,5,14,0,37,1,0
6,0,1,0,0,0,85,0
7,57,8,3,2,0,1,70
