mapa\referencja,1,2,3,4,5,6,7
1,298,1,14,0,3,0,0
2,8,69,4,0,46,1,0
3,0,0,35,0,1,0,0
4,9,12,0,72,0,1,22
5,2,12,42,0,31,0,0
6,0,1,0,0,2,87,0
7,7,0,1,7,0,0,59
