mapa\referencja,1,2,3,4,5,6,7
1,296,1,11,0,3,0,0
2,8,77,4,0,54,1,0
3,0,0,31,0,3,0,0
4,10,12,0,72,0,1,24
5,8,4,50,0,21,0,0
6,0,1,0,0,2,87,0
7,2,0,0,7,0,0,57
