mapa\referencja,1,2,3,4,5,6,7
1,102,0,1,0,0,0,0
2,14,78,0,5,39,3,1
3,58,5,91,0,7,39,0
4,0,1,0,65,0,2,3
5,18,11,2,0,37,2,0
6,0,0,0,0,0,43,0
7,132,0,2,9,0,0,77
