mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,1,0
2,314,83,28,1,49,0,16
3,0,0,35,0,1,0,0
4,6,7,0,71,11,4,13
5,0,4,32,0,19,0,2
6,0,1,1,0,0,84,0
7,3,0,0,7,3,0,50
