mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,1,0
2,319,78,25,1,44,2,13
3,0,1,38,0,4,0,0
4,1,11,0,76,13,3,36
5,0,4,32,0,22,0,0
6,0,1,1,0,0,83,0
7,3,0,0,2,0,0,32
