mapa\referencja,1,2,3,4,5,6,7
1,296,10,10,1,9,0,0
2,12,73,12,0,58,5,0
3,1,0,55,0,0,0,0
4,13,9,0,71,0,1,15
5,1,2,18,0,11,0,0
6,0,1,1,0,5,83,0
7,1,0,0,7,0,0,66
