mapa\referencja,1,3,4,5,6,7
1,84,0,0,0,0,0
3,32,88,0,33,5,0
4,1,0,77,1,0,29
5,167,8,0,139,0,1
6,0,0,0,1,83,0
7,40,0,2,4,1,51
