mapa\referencja,1,3,4,5,6,7
1,92,0,0,0,0,0
3,22,86,0,6,0,0
4,0,0,77,1,0,27
5,191,9,1,170,3,2
6,0,1,0,1,86,0
7,19,0,1,0,0,52
