mapa\referencja,1,3,4,5,6,7
1,63,0,0,0,0,0
3,41,88,0,28,7,0
4,0,0,77,1,1,31
5,156,8,1,146,1,1
6,0,0,0,1,80,0
7,64,0,1,2,0,49
