mapa\referencja,1,3,4,5,6,7
1,106,0,0,6,0,0
3,3,67,0,1,0,0
4,0,0,74,1,0,21
5,145,27,0,153,1,1
6,0,1,0,11,88,0
7,70,1,5,6,0,59
