mapa\referencja,1,3,4,5,6,7
1,32,0,0,0,0,0
3,76,90,0,31,8,0
4,0,0,77,1,1,31
5,115,6,0,144,0,1
6,0,0,0,0,79,0
7,101,0,2,2,1,49
