mapa\referencja,1,2,4,5,6,7
1,24,0,0,1,0,0
2,86,70,0,20,0,0
4,1,1,77,2,0,18
5,117,15,0,60,3,0
6,0,1,0,0,85,0
7,96,8,2,0,1,63
