mapa\referencja,1,2,4,5,6,7
1,17,0,0,1,1,0
2,87,67,0,23,0,0
4,1,1,77,2,0,16
5,111,16,0,57,2,0
6,0,1,0,0,85,0
7,108,10,2,0,1,65
