mapa\referencja,1,2,4,5,6,7
1,248,15,0,15,3,0
2,0,49,0,6,0,0
4,1,1,77,2,2,35
5,1,15,0,60,0,0
6,0,1,0,0,83,0
7,74,14,2,0,1,46
