mapa\referencja,1,2,4,5,6,7
1,251,17,0,24,3,0
2,0,47,0,8,0,0
4,1,1,77,2,2,33
5,1,15,0,49,0,0
6,0,1,0,0,83,0
7,71,14,2,0,1,48
