Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,1,Band Z-score,random forest,88.9481,0.8346,87.6034,85.6312,85.3940,0,230,49.1,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,2,GMM,random forest,88.4154,0.8273,86.7418,83.9447,84.2520,0,1025,49.0,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,3,IQR,random forest,88.1491,0.8220,86.0136,84.5299,84.5375,0,1075,44.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,4,Mahalanobis,random forest,87.8828,0.8171,85.7265,85.3909,84.4247,0,459,47.5,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,5,LOF,random forest,87.8828,0.8163,84.9926,84.9491,83.9681,0,1025,44.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,6,OneClassSVM,random forest,87.7497,0.8162,85.9296,85.0541,84.0705,0,1025,45.5,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,7,PCA Reconstruction,random forest,87.7497,0.8161,85.6235,84.6709,83.6109,0,1025,48.0,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,8,HotellingT2,random forest,87.4834,0.8117,85.4476,84.9291,83.8201,0,424,47.0,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,9,EllipticEnvelope,random forest,87.4834,0.8116,85.0308,83.6749,83.6878,0,1032,43.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,10,kNN,random forest,87.4834,0.8103,84.7422,85.1953,83.6408,0,1025,43.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,11,Poziom bazowy,random forest,87.2170,0.8099,85.0033,83.2537,81.8683,0,0,50.2,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,12,Robust Mahalanobis,random forest,86.8176,0.8007,83.6738,83.0474,82.7270,0,2180,42.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,13,IsolationForest,random forest,86.2850,0.7912,82.8442,83.4475,82.0211,0,1025,42.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,14,SAM,random forest,86.0186,0.7873,82.7434,82.8151,81.7668,0,1025,44.4,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,15,Erosion,random forest,85.7523,0.7811,82.2131,85.3060,81.2176,0,1669,44.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,16,MAD,random forest,85.3529,0.7760,81.4209,82.5162,81.1688,0,1176,43.9,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,17,Percentile,random forest,85.3529,0.7757,80.6242,82.1046,80.5378,0,3203,42.8,
12456_zbledami_L2A_roi,12456,zbledami,L2A,roi,18,PCA Mahalanobis,random forest,83.0892,0.7359,77.5449,81.7617,78.2327,0,1891,41.3,
