mapa\referencja,1,2,3,4,5,6,7
1,286,8,4,1,16,2,0
2,1,59,0,0,15,0,0
3,10,0,85,0,3,0,0
4,1,1,0,75,1,2,31
5,2,13,7,0,47,0,0
6,0,1,0,0,0,84,0
7,24,13,0,3,1,1,50
