mapa\referencja,1,2,3,4,5,6,7
1,248,3,4,0,1,0,0
2,1,52,0,0,1,0,0
3,9,1,89,0,20,8,0
4,1,2,0,76,0,3,32
5,3,35,2,0,61,0,0
6,0,0,0,0,0,77,0
7,62,2,1,3,0,1,49
