mapa\referencja,1,2,3,4,5,6,7
1,273,12,4,1,21,2,0
2,1,50,0,0,2,0,0
3,9,0,89,0,3,1,0
4,1,1,0,75,1,2,31
5,1,23,2,0,56,0,0
6,0,1,0,0,0,83,0
7,39,8,1,3,0,1,50
