mapa\referencja,1,2,3,4,5,6,7
1,250,2,4,0,0,0,0
2,0,51,0,0,2,0,0
3,9,1,90,0,21,8,0
4,1,2,0,76,0,3,32
5,2,37,1,0,60,0,0
6,0,0,0,0,0,77,0
7,62,2,1,3,0,1,49
