mapa\referencja,1,2,3,4,5,6,7
1,237,10,4,0,8,1,0
2,0,42,0,0,5,0,0
3,0,0,86,0,2,0,0
4,0,1,0,75,1,1,29
5,1,29,4,0,67,6,0
6,0,1,0,0,0,81,0
7,86,12,2,4,0,0,52
