mapa\referencja,1,2,3,4,5,6,7
1,255,1,3,1,1,0,0
2,0,43,0,0,1,0,0
3,9,0,87,0,4,0,0
4,0,1,0,75,0,1,28
5,6,41,5,0,77,6,0
6,0,1,0,0,0,82,0
7,54,8,1,3,0,0,53
