mapa\referencja,1,2,3,4,5,6,7
1,290,5,7,1,7,0,0
2,1,48,0,0,1,0,0
3,7,0,86,0,8,3,0
4,4,7,0,77,2,2,31
5,1,28,3,0,65,0,0
6,0,1,0,0,0,83,0
7,21,6,0,1,0,1,50
