mapa\referencja,1,2,3,4,5,6,7
1,256,4,4,0,7,0,0
2,0,47,0,0,2,0,0
3,9,1,89,0,20,5,0
4,1,1,0,75,1,2,31
5,1,33,2,0,53,0,0
6,0,1,0,0,0,81,0
7,57,8,1,4,0,1,50
