mapa\referencja,1,2,3,4,5,6,7
1,236,8,6,0,3,1,0
2,1,58,0,0,4,1,0
3,8,1,86,0,27,5,0
4,1,2,0,75,1,3,31
5,1,20,3,0,48,0,0
6,0,0,0,0,0,79,0
7,77,6,1,4,0,0,50
