mapa\referencja,1,2,3,4,5,6,7
1,269,14,6,1,8,1,0
2,0,48,0,0,1,0,0
3,5,0,86,0,9,0,0
4,1,1,0,77,0,0,31
5,1,23,3,0,61,0,0
6,0,1,0,0,3,87,0
7,48,8,1,1,1,1,50
