Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,1,Erosion,random forest,84.6871,0.7943,85.2365,80.1279,81.7964,0,1669,46.4,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,2,Band Z-score,random forest,84.1545,0.7883,85.0638,79.7396,81.4730,0,230,49.6,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,3,Percentile,random forest,83.3555,0.7764,83.8153,79.7187,80.8828,0,3203,42.3,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,4,IQR,random forest,82.9561,0.7714,83.9118,79.3481,80.7557,0,1075,44.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,5,GMM,random forest,82.6897,0.7695,83.3118,77.1619,79.1563,0,1025,49.0,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,6,Poziom bazowy,random forest,82.5566,0.7688,84.2107,78.5436,80.2083,0,0,51.3,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,7,HotellingT2,random forest,82.1571,0.7628,83.4131,79.0157,79.9958,0,424,48.0,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,8,OneClassSVM,random forest,81.8908,0.7602,83.6884,78.9751,79.9506,0,1025,45.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,9,Mahalanobis,random forest,81.4913,0.7542,82.9525,78.5787,79.4719,0,459,48.0,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,10,kNN,random forest,80.2929,0.7403,82.9193,78.5061,79.1101,0,1025,44.4,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,11,IsolationForest,random forest,80.2929,0.7394,82.4067,78.5030,78.8775,0,1025,42.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,12,PCA Reconstruction,random forest,80.1598,0.7394,82.9144,78.0195,78.8270,0,1025,49.5,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,13,LOF,random forest,80.1598,0.7385,82.4476,78.0379,78.6776,0,1025,46.5,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,14,EllipticEnvelope,random forest,79.4940,0.7293,82.3068,77.4188,78.3803,0,1032,43.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,15,SAM,random forest,78.5619,0.7171,81.6438,76.6985,77.5270,0,1025,43.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,16,Robust Mahalanobis,random forest,77.4967,0.7028,81.0501,75.6018,76.8861,0,2180,42.9,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,17,MAD,random forest,76.6977,0.6931,80.4362,76.4381,76.6782,0,1176,43.4,
14567_zbledami_L2A_roi,14567,zbledami,L2A,roi,18,PCA Mahalanobis,random forest,76.4314,0.6870,79.5027,76.6748,76.2919,0,1891,41.9,
