mapa\referencja,1,2,3,4,5,6,7
1,0,0,0,0,0,0,0
2,29,49,0,0,6,0,0
3,78,15,80,0,14,7,3
4,1,1,1,66,0,0,19
5,69,24,11,0,56,0,0
6,0,1,0,0,6,82,0
7,147,5,4,13,1,0,59
