mapa\referencja,1,2,3,4,5,6,7
1,16,9,0,1,24,6,0
2,139,56,5,0,12,0,0
3,3,1,67,0,5,0,0
4,0,2,0,69,1,0,27
5,22,14,20,0,39,0,0
6,0,0,0,0,0,82,0
7,144,13,4,9,2,1,54
