mapa\referencja,1,2,3,4,5,6,7
1,285,18,17,2,5,0,0
2,1,60,1,0,35,6,0
3,0,3,71,0,4,0,0
4,0,2,1,65,0,1,3
5,0,8,3,0,36,0,0
6,0,1,1,0,3,82,0
7,38,3,2,12,0,0,78
