mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,18,45,1,0,8,0,0
3,6,0,74,0,2,0,0
4,0,1,0,69,1,0,25
5,189,26,18,0,48,1,0
6,0,1,0,0,0,80,0
7,110,22,3,10,24,8,56
