mapa\referencja,1,2,3,4,5,6,7
1,269,3,12,0,10,0,0
2,2,74,0,0,15,0,0
3,4,0,77,0,11,3,0
4,0,1,0,70,0,0,6
5,0,11,6,0,44,0,0
6,0,1,0,0,3,85,0
7,49,5,1,9,0,1,75
