mapa\referencja,1,2,3,4,5,6,7
1,256,4,10,0,30,2,0
2,7,68,2,0,17,0,0
3,5,0,71,0,4,0,0
4,0,6,0,70,0,1,9
5,0,11,10,0,32,0,0
6,0,1,0,0,0,86,0
7,56,5,3,9,0,0,72
