mapa\referencja,1,2,3,4,5,6,7
1,262,2,5,0,6,0,0
2,2,74,1,0,15,0,0
3,9,0,77,0,1,0,0
4,0,1,0,70,0,0,6
5,0,11,12,0,61,2,0
6,0,1,0,0,0,86,0
7,51,6,1,9,0,1,75
