mapa\referencja,1,2,3,4,5,6,7
1,256,1,6,0,5,0,0
2,12,72,2,4,35,0,0
3,3,0,68,0,4,0,0
4,0,4,0,65,0,1,9
5,7,12,17,0,36,0,0
6,0,1,0,0,3,88,0
7,46,5,3,10,0,0,72
