mapa\referencja,1,2,3,4,5,6,7
1,257,1,7,0,5,0,0
2,8,68,3,0,37,1,0
3,2,0,65,0,3,0,0
4,1,8,0,69,0,1,9
5,6,12,18,0,36,0,0
6,0,1,0,0,2,87,0
7,50,5,3,10,0,0,72
