mapa\referencja,1,2,3,4,5,6,7
1,243,1,8,0,3,0,0
2,5,65,3,0,25,0,0
3,5,0,70,0,6,0,0
4,2,11,0,71,0,1,5
5,0,11,11,0,47,1,0
6,0,1,0,0,2,87,0
7,69,6,4,8,0,0,76
