mapa\referencja,1,2,3,4,5,6,7
1,261,12,12,0,33,1,0
2,17,58,0,0,7,0,0
3,4,2,81,0,6,0,0
4,0,5,0,71,0,1,10
5,0,14,2,0,35,0,0
6,0,1,0,0,2,87,0
7,42,3,1,8,0,0,71
