mapa\referencja,1,2,3,4,5,6,7
1,235,6,4,1,3,0,0
2,6,56,0,0,31,3,0
3,12,4,76,0,1,0,0
4,2,7,1,67,0,1,4
5,14,20,11,0,46,3,0
6,0,1,1,0,2,82,0
7,55,1,3,11,0,0,77
