mapa\referencja,1,2,3,4,5,6,7
1,5,0,5,0,0,0,0
2,10,47,0,1,9,0,1
3,53,20,76,6,22,8,12
4,1,0,0,64,0,0,22
5,115,26,11,2,49,1,0
6,8,2,0,4,3,80,0
7,132,0,4,2,0,0,46
