mapa\referencja,1,2,3,4,5,6,7
1,262,2,5,0,11,0,0
2,1,73,1,0,15,0,0
3,9,0,80,0,1,0,0
4,0,1,0,70,0,0,6
5,0,13,9,0,56,3,0
6,0,1,0,0,0,85,0
7,52,5,1,9,0,1,75
