mapa\referencja,1,2,3,4,5,6,7
1,31,0,0,0,0,0,0
2,1,27,0,0,2,0,2
3,166,5,94,7,9,16,15
4,3,2,0,71,0,0,35
5,59,61,2,1,72,1,0
6,0,0,0,0,0,72,0
7,64,0,0,0,0,0,29
