mapa\referencja,1,2,3,4,5,6,7
1,251,1,7,0,3,0,0
2,8,77,2,0,17,0,0
3,7,0,74,0,3,0,0
4,0,2,0,71,0,0,6
5,0,9,10,0,60,2,0
6,0,1,0,0,0,86,0
7,58,5,3,8,0,1,75
