mapa\referencja,1,2,3,4,5,6,7
1,304,2,13,0,5,0,0
2,0,37,3,0,17,0,0
3,1,0,76,0,0,0,0
4,19,17,0,75,0,1,43
5,0,39,4,0,61,3,0
6,0,0,0,0,0,85,0
7,0,0,0,4,0,0,38
