mapa\referencja,1,2,3,4,5,6,7
1,286,2,12,0,11,0,0
2,1,78,0,4,18,1,1
3,5,2,79,0,2,6,0
4,0,0,0,62,0,0,2
5,0,7,4,0,31,0,0
6,0,3,0,0,21,82,0
7,32,3,1,13,0,0,78
