mapa\referencja,1,2,3,4,5,6,7
1,232,1,8,0,3,0,0
2,8,72,1,0,17,0,0
3,6,0,70,0,3,0,0
4,0,5,0,69,0,0,5
5,0,8,13,0,60,2,0
6,0,1,0,0,0,86,0
7,78,8,4,10,0,1,76
