mapa\referencja,1,2,3,4,5,6,7
1,265,3,11,0,5,0,0
2,1,66,2,1,17,0,0
3,4,0,77,0,1,0,0
4,0,4,0,68,0,1,17
5,0,13,4,0,58,3,0
6,0,1,0,0,2,85,0
7,54,8,2,10,0,0,64
