mapa\referencja,1,2,3,4,5,6,7
1,269,25,5,2,12,0,0
2,1,49,2,0,23,6,0
3,21,1,78,0,2,0,0
4,8,8,1,67,0,1,6
5,5,10,9,0,38,0,0
6,0,1,1,0,8,82,0
7,20,1,0,10,0,0,75
