mapa\referencja,1,2,3,4,5,6,7
1,4,0,4,0,0,0,0
2,13,54,1,4,9,0,1
3,55,10,71,3,19,8,17
4,1,0,0,66,0,0,19
5,110,29,16,6,54,1,1
6,0,2,0,0,1,80,0
7,141,0,4,0,0,0,43
